iter	Passed	Remaining
190	11764	296197
191	11815	295885
192	11876	295806
193	11935	295674
194	11992	295515
195	12052	295401
196	12111	295299
197	12171	295201
198	12279	296246
199	12449	298776
200	12579	300351
201	12696	301567
202	12829	303164
203	12926	303891
204	12985	303738
205	13038	303426
206	13087	303026
207	13149	302955
208	13222	303106
209	13291	303175
210	13354	303095
211	13430	303321
212	13513	303707
213	13593	304009
214	13692	304730
215	13779	305183
216	13852	305330
217	13911	305169
218	13975	305091
219	14032	304895
220	14134	305648
221	14195	305522
222	14247	305210
223	14304	304982
224	14364	304836
225	14445	305135
226	14508	305071
227	14571	304986
228	14632	304855
229	14694	304745
230	14758	304694
231	14812	304412
232	14860	304040
233	14912	303735
234	14964	303423
235	15018	303160
236	15069	302847
237	15123	302597
238	15174	302292
239	15227	302008
240	15275	301652
241	15328	301377
242	15381	301106
243	15437	300898
244	15490	300643
245	15543	300384
246	15595	300105
247	15649	299859
248	15709	299735
249	15769	299615
250	15821	299341
251	15877	299159
252	15932	298935
253	15983	298643
254	16034	298376
255	16085	298089
256	16135	297784
257	16185	297479
258	16237	297220
259	16288	296958
260	16378	297386
261	16434	297199
262	16483	296894
263	16550	296902
264	16604	296679
265	16658	296477
266	16720	296395
267	16775	296208
268	16827	295950
269	16878	295679
270	16929	295416
271	16982	295191
272	17034	294955
273	17085	294687
274	17140	294505
275	17191	294250
276	17243	294006
277	17295	293769
278	17345	293505
279	17405	293405
280	17460	293216
281	17512	292994
282	17563	292748
283	17627	292711
284	17693	292722
285	17755	292653
286	17805	292393
287	17854	292125
288	17914	292020
289	17964	291766
290	18020	291606
291	18073	291399
292	18126	291192
293	18181	291024
294	18232	290792
295	18287	290617
296	18339	290409
297	18401	290349
298	18460	290243
299	18513	290042
300	18568	289873
301	18619	289642
302	18675	289495
303	18750	289648
304	18811	289581
305	18872	289495
306	18928	289349
307	18997	289397
308	19050	289204
309	19102	289009
310	19156	288818
311	19207	288598
312	19260	288411
313	19313	288222
314	19365	288023
315	19425	287939
316	19477	287733
317	19533	287596
318	19584	287379
319	19635	287168
320	19693	287053
321	19755	287002
322	19812	286886
323	19868	286749
324	19920	286541
325	19972	286359
326	20026	286192
327	20079	286014
328	20135	285880
329	20191	285736
330	20241	285525
331	20295	285362
332	20347	285166
333	20405	285066
334	20458	284888
335	20510	284702
336	20560	284486
337	20611	284297
338	20663	284110
339	20731	284139
340	20783	283960
341	20834	283765
342	20884	283554
343	20938	283403
344	20996	283299
345	21046	283097
346	21098	282913
347	21148	282712
348	21201	282538
349	21253	282370
350	21315	282317
351	21370	282182
352	21455	282452
353	21526	282513
354	21600	282632
355	21729	283458
356	21867	284404
357	21954	284671
358	22047	285017
359	22146	285444
360	22227	285633
361	22329	286089
362	22421	286408
363	22521	286834
364	22612	287148
365	22684	287215
366	22754	287255
367	22825	287307
368	22902	287433
369	22977	287535
370	23049	287592
371	23102	287413
372	23160	287307
373	23223	287246
374	23293	287287
375	23348	287142
376	23408	287052
377	23462	286887
378	23514	286708
379	23576	286645
380	23629	286468
381	23692	286421
382	23751	286322
383	23806	286172
384	23858	285992
385	23909	285804
386	23969	285716
387	24031	285658
388	24093	285592
389	24157	285550
390	24215	285441
391	24276	285367
392	24330	285221
393	24395	285186
394	24450	285045
395	24502	284869
396	24589	285106
397	24681	285391
398	24781	285758
399	24854	285822
400	24905	285633
401	24955	285439
402	25008	285276
403	25057	285057
404	25110	284897
405	25161	284710
406	25213	284534
407	25280	284531
408	25358	284644
409	25433	284732
410	25498	284707
411	25563	284672
412	25634	284710
413	25720	284914
414	25788	284921
415	25859	284949
416	25923	284908
417	25992	284919
418	26056	284881
419	26123	284869
420	26190	284858
421	26262	284900
422	26337	284980
423	26416	285100
424	26484	285099
425	26550	285076
426	26619	285084
427	26695	285170
428	26765	285191
429	26830	285150
430	26898	285144
431	26963	285109
432	27032	285118
433	27100	285122
434	27165	285082
435	27230	285049
436	27302	285083
437	27377	285149
438	27447	285171
439	27516	285172
440	27580	285121
441	27646	285095
442	27720	285154
443	27793	285192
444	27869	285267
445	27948	285374
446	28020	285407
447	28092	285438
448	28160	285434
449	28223	285370
450	28293	285381
451	28362	285386
452	28437	285442
453	28505	285430
454	28577	285459
455	28649	285486
456	28733	285636
457	28802	285634
458	28870	285621
459	28936	285587
460	29002	285558
461	29070	285543
462	29142	285575
463	29206	285515
464	29277	285529
465	29358	285644
466	29433	285697
467	29509	285760
468	29582	285792
469	29657	285850
470	29736	285934
471	29804	285923
472	29875	285929
473	29940	285891
474	30016	285949
475	30087	285959
476	30151	285901
477	30217	285866
478	30281	285812
479	30348	285779
480	30415	285753
481	30478	285686
482	30545	285657
483	30615	285658
484	30705	285845
485	30778	285874
486	30855	285939
487	30920	285885
488	30986	285850
489	31056	285850
490	31125	285835
491	31191	285798
492	31258	285762
493	31330	285779
494	31408	285845
495	31474	285807
496	31548	285836
497	31609	285753
498	31684	285799
499	31748	285736
500	31812	285676
501	31868	285550
502	31920	285379
503	31985	285327
504	32049	285272
505	32103	285124
506	32153	284940
507	32203	284762
508	32257	284610
509	32308	284437
510	32365	284322
511	32419	284179
512	32474	284041
513	32530	283917
514	32584	283770
515	32643	283670
516	32709	283629
517	32759	283449
518	32811	283288
519	32863	283128
520	32912	282947
521	32968	282825
522	33026	282713
523	33081	282583
524	33155	282614
525	33280	283072
526	33386	283377
527	33478	283553
528	33575	283775
529	33738	284552
530	33906	285361
531	34006	285601
532	34115	285918
533	34232	286294
534	34348	286664
535	34431	286754
536	34483	286588
537	34533	286409
538	34585	286241
539	34644	286136
540	34719	286159
541	34799	286231
542	34869	286211
543	34929	286111
544	34988	286007
545	35054	285958
546	35113	285853
547	35193	285914
548	35264	285908
549	35335	285898
550	35414	285952
551	35509	286131
552	35568	286028
553	35622	285880
554	35691	285851
555	35744	285694
556	35798	285551
557	35851	285401
558	35903	285238
559	35956	285086
560	36009	284930
561	36061	284770
562	36126	284714
563	36178	284551
564	36244	284504
565	36312	284472
566	36390	284510
567	36454	284449
568	36523	284421
569	36593	284400
570	36678	284497
571	36754	284524
572	36814	284431
573	36865	284262
574	36940	284279
575	37005	284219
576	37076	284208
577	37141	284153
578	37209	284113
579	37269	284019
580	37326	283898
581	37386	283799
582	37438	283645
583	37488	283476
584	37538	283305
585	37588	283135
586	37647	283028
587	37711	282963
588	37760	282789
589	37811	282627
590	37870	282524
591	37932	282441
592	37982	282274
593	38034	282123
594	38088	281981
595	38139	281819
596	38189	281658
597	38244	281523
598	38296	281375
599	38353	281255
600	38404	281103
601	38459	280967
602	38512	280831
603	38564	280678
604	38637	280681
605	38715	280715
606	38784	280693
607	38862	280731
608	38921	280633
609	38979	280526
610	39059	280578
611	39135	280600
612	39238	280814
613	39339	281016
614	39453	281308
615	39535	281368
616	39589	281229
617	39648	281128
618	39707	281032
619	39777	281011
620	39872	281164
621	39953	281215
622	40053	281402
623	40128	281412
624	40208	281462
625	40294	281543
626	40397	281752
627	40515	282058
628	40633	282364
629	40829	283211
630	41007	283934
631	41253	285116
632	41387	285530
633	41493	285744
634	41612	286045
635	41749	286471
636	41831	286517
637	41934	286702
638	42031	286852
639	42157	287200
640	42244	287278
641	42344	287438
642	42446	287621
643	42593	288099
644	42761	288724
645	42874	288974
646	42970	289105
647	43086	289368
648	43180	289485
649	43279	289636
650	43387	289848
651	43482	289975
652	43560	289980
653	43639	289996
654	43720	290023
655	43791	289986
656	43888	290120
657	43968	290137
658	44058	290221
659	44141	290262
660	44227	290325
661	44323	290449
662	44404	290472
663	44507	290641
664	44610	290804
665	44696	290860
666	44764	290801
667	44839	290785
668	44899	290672
669	44963	290584
670	45032	290527
671	45113	290555
672	45187	290532
673	45263	290521
674	45328	290438
675	45380	290276
676	45434	290119
677	45498	290038
678	45554	289896
679	45613	289776
680	45675	289680
681	45728	289521
682	45783	289381
683	45836	289226
684	45887	289059
685	45964	289051
686	46027	288959
687	46101	288937
688	46159	288812
689	46211	288651
690	46267	288520
691	46336	288467
692	46390	288316
693	46446	288180
694	46510	288094
695	46574	288014
696	46647	287985
697	46715	287924
698	46784	287870
699	46838	287719
700	46886	287539
701	46938	287380
702	46989	287219
703	47040	287054
704	47096	286922
705	47151	286781
706	47202	286621
707	47251	286447
708	47308	286317
709	47373	286243
710	47434	286143
711	47495	286042
712	47559	285954
713	47628	285905
714	47699	285862
715	47757	285746
716	47808	285585
717	47863	285445
718	47914	285284
719	47965	285130
720	48036	285087
721	48086	284924
722	48148	284829
723	48218	284779
724	48332	284995
725	48418	285045
726	48500	285066
727	48571	285024
728	48671	285150
729	48753	285175
730	48833	285185
731	48915	285209
732	48981	285136
733	49040	285023
734	49099	284908
735	49160	284808
736	49219	284698
737	49277	284582
738	49334	284459
739	49392	284341
740	49450	284225
741	49517	284156
742	49578	284061
743	49677	284174
744	49748	284134
745	49809	284035
746	49861	283884
747	49913	283730
748	49964	283574
749	50015	283422
750	50072	283297
751	50127	283168
752	50184	283045
753	50234	282886
754	50293	282774
755	50352	282667
756	50414	282573
757	50474	282471
758	50525	282319
759	50579	282183
760	50647	282119
761	50701	281984
762	50756	281854
763	50808	281708
764	50860	281559
765	50915	281431
766	50968	281290
767	51032	281209
768	51081	281050
769	51135	280910
770	51189	280776
771	51245	280655
772	51318	280624
773	51376	280514
774	51428	280367
775	51480	280224
776	51537	280107
777	51600	280022
778	51707	280176
779	51788	280187
780	51954	280661
781	52042	280709
782	52143	280830
783	52235	280900
784	52335	281013
785	52425	281068
786	52510	281102
787	52610	281215
788	52715	281348
789	52773	281238
790	52855	281251
791	52927	281208
792	53019	281276
793	53115	281365
794	53227	281534
795	53330	281657
796	53391	281560
797	53454	281472
798	53521	281403
799	53615	281482
800	53705	281535
801	53784	281531
802	53835	281377
803	53889	281246
804	53962	281208
805	54051	281253
806	54121	281206
807	54203	281215
808	54291	281254
809	54382	281312
810	54452	281258
811	54516	281176
812	54586	281122
813	54654	281060
814	54719	280983
815	54789	280932
816	54860	280883
817	54912	280736
818	54965	280596
819	55018	280458
820	55069	280310
821	55120	280164
822	55172	280018
823	55224	279877
824	55277	279735
825	55334	279618
826	55388	279489
827	55447	279381
828	55499	279236
829	55557	279126
830	55630	279092
831	55695	279010
832	55747	278870
833	55809	278778
834	55871	278687
835	55923	278546
836	55975	278404
837	56032	278287
838	56083	278143
839	56138	278020
840	56190	277880
841	56243	277741
842	56310	277679
843	56369	277573
844	56428	277467
845	56493	277392
846	56557	277312
847	56627	277260
848	56684	277147
849	56738	277017
850	56791	276882
851	56842	276738
852	56902	276639
853	56954	276502
854	57006	276364
855	57064	276257
856	57119	276131
857	57173	276006
858	57223	275859
859	57293	275807
860	57374	275811
861	57423	275661
862	57475	275525
863	57527	275387
864	57590	275304
865	57646	275184
866	57701	275063
867	57754	274932
868	57807	274800
869	57861	274677
870	57923	274588
871	57974	274449
872	58026	274311
873	58078	274176
874	58130	274045
875	58182	273910
876	58240	273802
877	58300	273708
878	58352	273573
879	58407	273453
880	58458	273314
881	58516	273208
882	58573	273097
883	58653	273096
884	58708	272977
885	58765	272867
886	58817	272733
887	58879	272651
888	58933	272526
889	58991	272422
890	59050	272322
891	59111	272231
892	59175	272156
893	59234	272052
894	59302	271995
895	59355	271870
896	59403	271719
897	59455	271589
898	59511	271475
899	59576	271405
900	59650	271374
901	59715	271300
902	59771	271186
903	59827	271078
904	59882	270960
905	59938	270846
906	59998	270752
907	60048	270614
908	60102	270494
909	60168	270426
910	60232	270351
911	60296	270277
912	60352	270166
913	60402	270028
914	60460	269926
915	60518	269823
916	60586	269764
917	60666	269759
918	60732	269695
919	60798	269628
920	60859	269537
921	60915	269427
922	60968	269305
923	61027	269208
924	61079	269077
925	61131	268951
926	61191	268859
927	61242	268728
928	61305	268650
929	61357	268521
930	61407	268385
931	61459	268257
932	61522	268178
933	61598	268159
934	61660	268075
935	61712	267948
936	61769	267844
937	61822	267720
938	61872	267588
939	61925	267464
940	61974	267327
941	62045	267284
942	62102	267178
943	62153	267050
944	62213	266957
945	62282	266907
946	62338	266799
947	62389	266667
948	62440	266541
949	62495	266428
950	62551	266322
951	62615	266246
952	62667	266122
953	62719	265999
954	62776	265895
955	62827	265766
956	62879	265645
957	62933	265530
958	62988	265416
959	63039	265290
960	63090	265165
961	63141	265035
962	63192	264908
963	63245	264789
964	63304	264696
965	63355	264569
966	63407	264447
967	63459	264328
968	63512	264208
969	63578	264146
970	63639	264060
971	63690	263934
972	63738	263798
973	63790	263675
974	63841	263551
975	63894	263432
976	63944	263306
977	63997	263187
978	64048	263064
979	64100	262944
980	64151	262817
981	64203	262699
982	64263	262612
983	64316	262494
984	64365	262364
985	64417	262242
986	64470	262128
987	64534	262058
988	64604	262010
989	64656	261891
990	64707	261769
991	64761	261657
992	64816	261550
993	64874	261456
994	64932	261362
995	64989	261264
996	65062	261230
997	65125	261155
998	65180	261047
999	65232	260929
1000	65287	260822
1001	65337	260699
1002	65389	260578
1003	65443	260470
1004	65494	260346
1005	65549	260244
1006	65621	260205
1007	65679	260109
1008	65729	259988
1009	65780	259867
1010	65833	259750
1011	65894	259671
1012	65953	259580
1013	66012	259494
1014	66063	259374
1015	66119	259269
1016	66165	259133
1017	66217	259014
1018	66275	258923
1019	66327	258808
1020	66377	258685
1021	66430	258573
1022	66481	258451
1023	66534	258341
1024	66604	258297
1025	66657	258185
1026	66708	258065
1027	66761	257952
1028	66815	257845
1029	66866	257728
1030	66924	257637
1031	66978	257528
1032	67028	257406
1033	67081	257295
1034	67133	257183
1035	67185	257068
1036	67243	256978
1037	67296	256867
1038	67346	256745
1039	67398	256632
1040	67451	256522
1041	67499	256395
1042	67563	256325
1043	67623	256243
1044	67678	256143
1045	67731	256032
1046	67779	255904
1047	67831	255792
1048	67885	255685
1049	67936	255570
1050	67989	255460
1051	68039	255343
1052	68091	255230
1053	68143	255118
1054	68194	255003
1055	68252	254913
1056	68304	254801
1057	68357	254691
1058	68408	254577
1059	68458	254460
1060	68505	254327
1061	68568	254259
1062	68626	254170
1063	68682	254074
1064	68734	253963
1065	68785	253846
1066	68834	253724
1067	68885	253613
1068	68937	253503
1069	69034	253556
1070	69113	253546
1071	69245	253728
1072	69350	253809
1073	69435	253819
1074	69513	253805
1075	69586	253769
1076	69646	253688
1077	69706	253608
1078	69767	253530
1079	69817	253412
1080	69875	253324
1081	69935	253239
1082	69987	253132
1083	70045	253042
1084	70099	252940
1085	70164	252875
1086	70233	252827
1087	70306	252791
1088	70369	252722
1089	70429	252642
1090	70484	252542
1091	70547	252471
1092	70609	252397
1093	70657	252274
1094	70721	252207
1095	70791	252162
1096	70849	252073
1097	70911	251999
1098	70980	251952
1099	71046	251892
1100	71109	251822
1101	71171	251749
1102	71241	251701
1103	71314	251669
1104	71369	251570
1105	71419	251454
1106	71472	251346
1107	71526	251245
1108	71598	251208
1109	71656	251119
1110	71740	251124
1111	71814	251092
1112	71894	251082
1113	71964	251037
1114	72047	251036
1115	72116	250987
1116	72183	250930
1117	72267	250932
1118	72340	250896
1119	72411	250854
1120	72475	250788
1121	72543	250734
1122	72603	250654
1123	72658	250556
1124	72711	250451
1125	72766	250354
1126	72822	250260
1127	72877	250162
1128	72929	250053
1129	72989	249973
1130	73047	249886
1131	73102	249787
1132	73155	249684
1133	73208	249580
1134	73267	249496
1135	73320	249392
1136	73379	249309
1137	73433	249209
1138	73486	249107
1139	73549	249035
1140	73611	248963
1141	73665	248861
1142	73720	248765
1143	73771	248655
1144	73825	248555
1145	73877	248451
1146	73933	248357
1147	73979	248230
1148	74029	248119
1149	74081	248011
1150	74133	247904
1151	74185	247799
1152	74243	247714
1153	74298	247618
1154	74368	247571
1155	74428	247492
1156	74489	247418
1157	74559	247374
1158	74624	247311
1159	74687	247239
1160	74739	247137
1161	74792	247032
1162	74843	246924
1163	74903	246845
1164	74954	246739
1165	75013	246657
1166	75067	246558
1167	75119	246454
1168	75171	246349
1169	75229	246263
1170	75281	246159
1171	75332	246051
1172	75386	245954
1173	75446	245874
1174	75501	245780
1175	75577	245755
1176	75637	245677
1177	75697	245600
1178	75766	245550
1179	75834	245497
1180	75884	245389
1181	75937	245285
1182	75992	245193
1183	76044	245089
1184	76095	244981
1185	76145	244871
1186	76242	244915
1187	76291	244799
1188	76342	244695
1189	76400	244609
1190	76452	244506
1191	76512	244428
1192	76595	244426
1193	76648	244325
1194	76699	244220
1195	76750	244113
1196	76802	244009
1197	76877	243980
1198	76935	243895
1199	76986	243790
1200	77034	243675
1201	77087	243575
1202	77138	243471
1203	77192	243374
1204	77250	243289
1205	77297	243172
1206	77354	243086
1207	77404	242977
1208	77456	242875
1209	77509	242776
1210	77581	242737
1211	77632	242633
1212	77694	242563
1213	77759	242500
1214	77815	242412
1215	77863	242298
1216	77914	242195
1217	77968	242098
1218	78022	242005
1219	78075	241904
1220	78126	241801
1221	78175	241692
1222	78239	241626
1223	78288	241516
1224	78339	241414
1225	78388	241302
1226	78439	241200
1227	78489	241094
1228	78558	241043
1229	78612	240951
1230	78664	240850
1231	78720	240761
1232	78766	240642
1233	78818	240543
1234	78870	240443
1235	78921	240341
1236	78979	240257
1237	79036	240174
1238	79089	240078
1239	79141	239977
1240	79192	239874
1241	79249	239789
1242	79300	239686
1243	79351	239585
1244	79403	239485
1245	79453	239381
1246	79511	239300
1247	79575	239236
1248	79627	239137
1249	79675	239025
1250	79725	238920
1251	79775	238818
1252	79826	238714
1253	79876	238611
1254	79926	238505
1255	79980	238412
1256	80030	238309
1257	80084	238215
1258	80135	238116
1259	80188	238018
1260	80246	237939
1261	80295	237832
1262	80347	237735
1263	80399	237635
1264	80450	237534
1265	80505	237447
1266	80571	237389
1267	80622	237289
1268	80676	237196
1269	80731	237110
1270	80789	237028
1271	80846	236945
1272	80902	236861
1273	80962	236787
1274	81021	236709
1275	81073	236612
1276	81126	236517
1277	81177	236417
1278	81236	236342
1279	81292	236257
1280	81343	236155
1281	81395	236060
1282	81445	235956
1283	81502	235875
1284	81575	235839
1285	81631	235754
1286	81684	235659
1287	81737	235565
1288	81788	235465
1289	81843	235379
1290	81899	235293
1291	81949	235192
1292	82000	235092
1293	82052	234997
1294	82102	234896
1295	82153	234796
1296	82213	234722
1297	82264	234625
1298	82312	234517
1299	82364	234423
1300	82416	234325
1301	82467	234228
1302	82531	234166
1303	82588	234085
1304	82641	233992
1305	82693	233897
1306	82742	233793
1307	82794	233697
1308	82846	233603
1309	82896	233502
1310	82950	233411
1311	83000	233311
1312	83050	233211
1313	83101	233115
1314	83150	233012
1315	83210	232938
1316	83271	232868
1317	83341	232823
1318	83407	232769
1319	83474	232715
1320	83545	232673
1321	83598	232583
1322	83650	232490
1323	83702	232393
1324	83760	232316
1325	83811	232220
1326	83864	232127
1327	83915	232030
1328	83964	231930
1329	84018	231840
1330	84071	231749
1331	84121	231650
1332	84174	231559
1333	84231	231478
1334	84283	231385
1335	84337	231297
1336	84387	231197
1337	84442	231111
1338	84511	231064
1339	84577	231011
1340	84640	230946
1341	84701	230877
1342	84752	230782
1343	84802	230682
1344	84852	230583
1345	84906	230495
1346	84956	230397
1347	85007	230300
1348	85057	230202
1349	85107	230104
1350	85157	230007
1351	85217	229936
1352	85268	229841
1353	85321	229749
1354	85370	229650
1355	85417	229544
1356	85469	229450
1357	85538	229403
1358	85590	229312
1359	85644	229225
1360	85697	229135
1361	85745	229031
1362	85813	228983
1363	85891	228961
1364	85975	228953
1365	86073	228982
1366	86150	228956
1367	86233	228948
1368	86293	228877
1369	86356	228813
1370	86417	228745
1371	86478	228677
1372	86551	228638
1373	86603	228547
1374	86648	228437
1375	86698	228340
1376	86749	228244
1377	86801	228152
1378	86854	228063
1379	86904	227966
1380	86958	227879
1381	87011	227791
1382	87065	227705
1383	87114	227604
1384	87162	227502
1385	87219	227424
1386	87273	227338
1387	87327	227254
1388	87383	227172
1389	87435	227080
1390	87495	227011
1391	87558	226948
1392	87609	226854
1393	87664	226769
1394	87713	226672
1395	87765	226582
1396	87815	226485
1397	87864	226386
1398	87922	226310
1399	87973	226217
1400	88018	226109
1401	88069	226015
1402	88122	225926
1403	88173	225835
1404	88230	225756
1405	88281	225663
1406	88330	225566
1407	88383	225478
1408	88438	225396
1409	88499	225327
1410	88554	225246
1411	88608	225160
1412	88661	225073
1413	88725	225012
1414	88790	224958
1415	88854	224896
1416	88917	224834
1417	88977	224766
1418	89030	224678
1419	89080	224583
1420	89130	224489
1421	89185	224406
1422	89241	224326
1423	89296	224243
1424	89344	224145
1425	89401	224067
1426	89453	223979
1427	89523	223934
1428	89585	223870
1429	89646	223803
1430	89701	223720
1431	89754	223635
1432	89805	223541
1433	89858	223456
1434	89908	223362
1435	89965	223285
1436	90016	223193
1437	90070	223108
1438	90120	223016
1439	90171	222925
1440	90226	222843
1441	90277	222750
1442	90324	222649
1443	90374	222556
1444	90422	222458
1445	90479	222380
1446	90542	222321
1447	90592	222227
1448	90649	222150
1449	90701	222061
1450	90752	221972
1451	90804	221882
1452	90852	221785
1453	90904	221695
1454	90954	221605
1455	91003	221508
1456	91062	221438
1457	91113	221346
1458	91164	221257
1459	91222	221182
1460	91282	221115
1461	91349	221063
1462	91406	220987
1463	91477	220946
1464	91566	220947
1465	91651	220938
1466	91723	220900
1467	91801	220874
1468	91879	220849
1469	91946	220795
1470	92011	220739
1471	92092	220722
1472	92154	220658
1473	92209	220576
1474	92256	220476
1475	92306	220384
1476	92358	220298
1477	92408	220205
1478	92463	220124
1479	92525	220061
1480	92580	219981
1481	92631	219890
1482	92683	219802
1483	92731	219707
1484	92780	219611
1485	92832	219525
1486	92885	219439
1487	92952	219387
1488	93018	219334
1489	93083	219277
1490	93152	219229
1491	93215	219168
1492	93264	219074
1493	93311	218976
1494	93358	218876
1495	93408	218784
1496	93457	218692
1497	93527	218646
1498	93581	218565
1499	93638	218488
1500	93693	218410
1501	93747	218327
1502	93802	218249
1503	93857	218167
1504	93907	218077
1505	93957	217986
1506	94009	217899
1507	94060	217811
1508	94112	217724
1509	94172	217657
1510	94229	217583
1511	94330	217608
1512	94432	217638
1513	94529	217654
1514	94632	217685
1515	94737	217722
1516	94840	217750
1517	94961	217822
1518	95243	218262
1519	95375	218359
1520	95475	218383
1521	95584	218424
1522	95662	218396
1523	95744	218376
1524	95793	218282
1525	95852	218211
1526	95908	218134
1527	95962	218050
1528	96014	217963
1529	96069	217882
1530	96130	217815
1531	96185	217736
1532	96236	217645
1533	96287	217557
1534	96342	217477
1535	96392	217385
1536	96461	217336
1537	96512	217247
1538	96566	217165
1539	96632	217110
1540	96696	217048
1541	96758	216985
1542	96820	216921
1543	96883	216857
1544	96942	216786
1545	97074	216879
1546	97142	216827
1547	97199	216752
1548	97260	216684
1549	97312	216599
1550	97364	216512
1551	97435	216467
1552	97527	216469
1553	97587	216401
1554	97642	216320
1555	97700	216246
1556	97752	216161
1557	97805	216076
1558	97869	216016
1559	97923	215934
1560	97975	215847
1561	98026	215758
1562	98081	215677
1563	98138	215603
1564	98210	215561
1565	98275	215503
1566	98333	215430
1567	98396	215367
1568	98474	215339
1569	98537	215275
1570	98607	215228
1571	98675	215178
1572	98736	215110
1573	98789	215028
1574	98848	214957
1575	98905	214881
1576	98967	214815
1577	99021	214735
1578	99077	214658
1579	99133	214580
1580	99188	214500
1581	99242	214420
1582	99302	214349
1583	99360	214278
1584	99435	214241
1585	99508	214199
1586	99685	214383
1587	99755	214335
1588	99807	214251
1589	99867	214181
1590	99922	214100
1591	100057	214193
1592	100132	214156
1593	100182	214066
1594	100234	213980
1595	100285	213892
1596	100337	213806
1597	100400	213744
1598	100490	213737
1599	100553	213676
1600	100611	213603
1601	100666	213524
1602	100724	213450
1603	100780	213372
1604	100847	213318
1605	100906	213248
1606	101018	213288
1607	101100	213267
1608	101180	213238
1609	101247	213186
1610	101305	213112
1611	101370	213055
1612	101472	213073
1613	101547	213035
1614	101611	212976
1615	101880	213343
1616	101955	213305
1617	102021	213248
1618	102086	213189
1619	102149	213127
1620	102208	213055
1621	102266	212981
1622	102328	212916
1623	102398	212867
1624	102478	212840
1625	102532	212758
1626	102582	212668
1627	102633	212580
1628	102690	212504
1629	102747	212427
1630	102798	212340
1631	102845	212244
1632	102904	212174
1633	102958	212091
1634	103012	212011
1635	103062	211919
1636	103124	211854
1637	103180	211777
1638	103234	211697
1639	103292	211622
1640	103351	211552
1641	103429	211520
1642	103496	211465
1643	103551	211386
1644	103625	211344
1645	103694	211295
1646	103762	211241
1647	103855	211239
1648	103942	211226
1649	104010	211171
1650	104068	211100
1651	104127	211027
1652	104175	210934
1653	104225	210845
1654	104278	210762
1655	104334	210684
1656	104403	210634
1657	104460	210559
1658	104527	210503
1659	104594	210449
1660	104663	210399
1661	104765	210414
1662	104822	210339
1663	104883	210271
1664	104950	210217
1665	105019	210165
