iter	RMSE
1514	0.1868197291
1515	0.1868106649
1516	0.1867962504
1517	0.1867829638
1518	0.1867676958
1519	0.1867520869
1520	0.1867379937
1521	0.1867348351
1522	0.1867232452
1523	0.1867144215
1524	0.1866892369
1525	0.1866793363
1526	0.1866699708
1527	0.1866586027
1528	0.1866479526
1529	0.1866249375
1530	0.1866220215
1531	0.1866191512
1532	0.1866107033
1533	0.1865874661
1534	0.1865707139
1535	0.1865678907
1536	0.1865470251
1537	0.1865344688
1538	0.1865118178
1539	0.1865063402
1540	0.1864990763
1541	0.1864819484
1542	0.1864706882
1543	0.1864527039
1544	0.1864418866
1545	0.1864232684
1546	0.1864150943
1547	0.186386721
1548	0.1863797941
1549	0.1863679599
1550	0.1863634687
1551	0.1863547613
1552	0.1863409131
1553	0.1863252797
1554	0.1863169785
1555	0.1863139619
1556	0.1862849829
1557	0.1862704515
1558	0.186250206
1559	0.1862278499
1560	0.1862145262
1561	0.186202834
1562	0.1861921695
1563	0.1861762292
1564	0.1861677201
1565	0.1861585538
1566	0.1861339259
1567	0.1861253937
1568	0.1861128022
1569	0.1861003298
1570	0.1860865116
1571	0.186076113
1572	0.1860626288
1573	0.1860468651
1574	0.1860286842
1575	0.186012903
1576	0.1859999081
1577	0.1859765822
1578	0.1859531399
1579	0.1859474086
1580	0.185931917
1581	0.1859272705
1582	0.1859123153
1583	0.1858985887
1584	0.1858957275
1585	0.1858808156
1586	0.1858758399
1587	0.1858657394
1588	0.185852505
1589	0.1858371566
1590	0.1858344321
1591	0.1858317502
1592	0.1858146684
1593	0.1858044126
1594	0.1857920582
1595	0.185781836
1596	0.1857699046
1597	0.1857560089
1598	0.1857473773
1599	0.1857325125
1600	0.1857140218
1601	0.185708136
1602	0.1856912497
1603	0.1856754778
1604	0.1856511868
1605	0.185639846
1606	0.1856264049
1607	0.1856100623
1608	0.185598895
1609	0.1855873399
1610	0.1855774093
1611	0.1855623735
1612	0.1855480759
1613	0.1855262357
1614	0.1855137437
1615	0.1855016012
1616	0.1854915856
1617	0.1854697452
1618	0.1854610303
1619	0.1854559126
1620	0.1854477979
1621	0.1854337715
1622	0.185422737
1623	0.1854141592
1624	0.1854002278
1625	0.1853916725
1626	0.1853790838
1627	0.1853710548
1628	0.1853431577
1629	0.1853303428
1630	0.1853164375
1631	0.1853122988
1632	0.1853057586
1633	0.1852929549
1634	0.18528339
1635	0.185279061
1636	0.1852763491
1637	0.1852698218
1638	0.1852526147
1639	0.1852500401
1640	0.1852442967
1641	0.185240075
1642	0.1852357414
1643	0.18523138
1644	0.1852197554
1645	0.1851964041
1646	0.1851937327
1647	0.1851834462
1648	0.1851695629
1649	0.1851578433
1650	0.1851394965
1651	0.1851154261
1652	0.1850948008
1653	0.1850831286
1654	0.1850716535
1655	0.1850634116
1656	0.1850571525
1657	0.1850337699
1658	0.1850249833
1659	0.1850190435
1660	0.1850159847
1661	0.1850031184
1662	0.1849877223
1663	0.184985191
1664	0.1849803135
1665	0.1849597121
1666	0.1849496239
1667	0.1849407886
1668	0.1849254315
1669	0.1849056419
1670	0.1848996069
1671	0.1848866229
1672	0.1848742674
1673	0.1848567478
1674	0.1848361238
1675	0.1848286696
1676	0.1848167607
1677	0.1848133258
1678	0.18480548
1679	0.1847957133
1680	0.1847906472
1681	0.1847811335
1682	0.1847636097
1683	0.1847522929
1684	0.1847470479
1685	0.1847343173
1686	0.184707859
1687	0.1847039441
1688	0.184692408
1689	0.18467953
1690	0.1846634156
1691	0.1846534458
1692	0.1846366249
1693	0.1846212131
1694	0.1845982741
1695	0.1845776895
1696	0.1845678355
1697	0.1845555799
1698	0.1845531586
1699	0.1845414117
1700	0.1845329672
1701	0.1845250262
1702	0.1845053879
1703	0.1845003206
1704	0.1844885868
1705	0.1844778027
1706	0.1844547921
1707	0.1844414857
1708	0.1844354578
1709	0.1844262163
1710	0.1844163226
1711	0.1844062111
1712	0.1843916983
1713	0.1843762859
1714	0.18436737
1715	0.184349221
1716	0.1843384897
1717	0.1843212314
1718	0.184317193
1719	0.184307976
1720	0.1842975699
1721	0.1842899624
1722	0.1842745758
1723	0.1842539024
1724	0.1842513693
1725	0.1842451721
1726	0.1842279991
1727	0.1842256035
1728	0.1842232452
1729	0.1842182723
1730	0.1842131491
1731	0.18420282
1732	0.1841846758
1733	0.1841807487
1734	0.1841770374
1735	0.1841727456
1736	0.1841570461
1737	0.1841505446
1738	0.1841359306
1739	0.1841196893
1740	0.1841173185
1741	0.1841053516
1742	0.1840930012
1743	0.184082563
1744	0.1840708198
1745	0.184056068
1746	0.1840464185
1747	0.184026673
1748	0.1840230364
1749	0.1840108184
1750	0.1839917556
1751	0.1839879034
1752	0.1839802682
1753	0.1839686336
1754	0.1839513488
1755	0.1839399216
1756	0.1839256845
1757	0.1839217013
1758	0.1839191883
1759	0.1839160139
1760	0.1839047769
1761	0.1838824621
1762	0.1838779137
1763	0.1838612532
1764	0.1838576283
1765	0.1838521367
1766	0.1838393736
1767	0.1838315704
1768	0.1838139681
1769	0.1838116481
1770	0.1838013727
1771	0.1837882197
1772	0.1837682474
1773	0.1837475704
1774	0.183737774
1775	0.1837236884
1776	0.1837151947
1777	0.1836941051
1778	0.1836796552
1779	0.1836728657
1780	0.1836587012
1781	0.1836433338
1782	0.1836268668
1783	0.1836069632
1784	0.1835985098
1785	0.1835732417
1786	0.1835523703
1787	0.183543719
1788	0.1835315079
1789	0.1835211018
1790	0.1835132368
1791	0.1835008453
1792	0.1834985494
1793	0.1834877213
1794	0.1834785613
1795	0.1834679116
1796	0.1834504593
1797	0.1834359109
1798	0.1834317786
1799	0.1834253416
1800	0.1834149281
1801	0.1834084547
1802	0.1834010665
1803	0.1833905619
1804	0.1833868918
1805	0.1833705329
1806	0.183351333
1807	0.1833486322
1808	0.1833407754
1809	0.1833378988
1810	0.1833245383
1811	0.1833189918
1812	0.1833101954
1813	0.1833079626
1814	0.1832994501
1815	0.1832897635
1816	0.183282557
1817	0.1832694761
1818	0.1832583734
1819	0.1832436107
1820	0.183240115
1821	0.183228045
1822	0.1832091983
1823	0.1831980816
1824	0.1831897955
1825	0.1831740748
1826	0.1831598347
1827	0.1831545071
1828	0.1831329987
1829	0.1831271762
1830	0.1831202968
1831	0.1831077542
1832	0.1830939771
1833	0.1830711857
1834	0.1830660927
1835	0.183051385
1836	0.1830298255
1837	0.1830175978
1838	0.1829995706
1839	0.1829819266
1840	0.1829731383
1841	0.1829669754
1842	0.1829456004
1843	0.1829282282
1844	0.1829126045
1845	0.1829010487
1846	0.1828863446
1847	0.18286905
1848	0.1828551243
1849	0.1828402585
1850	0.182835324
1851	0.1828259897
1852	0.1828115185
1853	0.1827932608
1854	0.1827802901
1855	0.1827697566
1856	0.1827633634
1857	0.182755988
1858	0.1827474719
1859	0.1827401332
1860	0.1827378357
1861	0.1827322143
1862	0.1827202618
1863	0.1827006016
1864	0.1826914159
1865	0.1826854203
1866	0.1826736592
1867	0.182664772
1868	0.1826627161
1869	0.1826578848
1870	0.1826510512
1871	0.1826427313
1872	0.1826407803
1873	0.1826317901
1874	0.1826224409
1875	0.1826103776
1876	0.182601845
1877	0.1825894725
1878	0.1825803994
1879	0.1825589499
1880	0.1825544582
1881	0.1825424727
1882	0.1825369399
1883	0.1825182104
1884	0.1825104826
1885	0.1824948198
1886	0.182492492
1887	0.182483794
1888	0.1824721351
1889	0.1824698867
1890	0.1824655681
1891	0.1824591179
1892	0.1824488162
1893	0.182438466
1894	0.182429509
1895	0.182417438
1896	0.1824090991
1897	0.1823990016
1898	0.1823939796
1899	0.1823792621
1900	0.1823702161
1901	0.1823643685
1902	0.1823585506
1903	0.1823510976
1904	0.1823456415
1905	0.1823380799
1906	0.1823242892
1907	0.1823179327
1908	0.1823046132
1909	0.1822971936
1910	0.1822892771
1911	0.1822806034
1912	0.1822622568
1913	0.1822542692
1914	0.1822312017
1915	0.182224163
1916	0.1822201024
1917	0.1822003855
1918	0.1821866283
1919	0.1821784741
1920	0.1821736488
1921	0.1821668056
1922	0.1821645373
1923	0.1821612877
1924	0.1821392236
1925	0.1821228542
1926	0.1821198121
1927	0.182107119
1928	0.1821029513
1929	0.1820983321
1930	0.1820902016
1931	0.1820799041
1932	0.1820710281
1933	0.1820582546
1934	0.1820493945
1935	0.1820389665
1936	0.1820294137
1937	0.1820160057
1938	0.1820022696
1939	0.1819963847
1940	0.1819800108
1941	0.1819707533
1942	0.1819544412
1943	0.1819486406
1944	0.1819355133
1945	0.1819336203
1946	0.1819248118
1947	0.1819109657
1948	0.1819090961
1949	0.1819014945
1950	0.1818859158
1951	0.1818732515
1952	0.1818590495
1953	0.1818433504
1954	0.1818318268
1955	0.1818284889
1956	0.1818122039
1957	0.1818002919
1958	0.1817966752
1959	0.1817744387
1960	0.1817726267
1961	0.1817656531
1962	0.181762204
1963	0.1817473541
1964	0.1817455396
1965	0.181743762
1966	0.1817337035
1967	0.1817203895
1968	0.1817008615
1969	0.1816804158
1970	0.1816785756
1971	0.1816639667
1972	0.1816560712
1973	0.1816463074
1974	0.1816264763
1975	0.1816112554
1976	0.1816090656
1977	0.1815999444
1978	0.1815842161
1979	0.18156789
1980	0.1815600087
1981	0.1815579619
1982	0.1815495855
1983	0.1815399316
1984	0.1815226805
1985	0.1815189882
1986	0.1814955717
1987	0.1814848406
1988	0.1814804418
1989	0.1814585489
1990	0.1814451835
1991	0.1814380561
1992	0.1814284567
1993	0.1814241672
1994	0.1814164636
1995	0.181400902
1996	0.1813887835
1997	0.1813722876
1998	0.1813597348
1999	0.1813550288
2000	0.1813373681
2001	0.1813291047
2002	0.1813170219
2003	0.1813139915
2004	0.1812926555
2005	0.1812853135
2006	0.1812706425
2007	0.1812637348
2008	0.1812482494
2009	0.1812326017
2010	0.181228461
2011	0.1812121234
2012	0.1811974361
2013	0.1811881981
2014	0.1811818783
2015	0.18117209
2016	0.1811699621
2017	0.1811593309
2018	0.1811515454
2019	0.1811419871
2020	0.1811326027
2021	0.1811272236
2022	0.181119244
2023	0.1811011524
2024	0.1810944626
2025	0.1810923654
2026	0.1810891329
2027	0.1810790052
2028	0.1810735063
2029	0.1810709358
2030	0.1810599668
2031	0.181050361
2032	0.181044517
2033	0.1810395005
2034	0.1810293618
2035	0.1810147898
2036	0.1810039033
2037	0.181001836
2038	0.1809851442
2039	0.1809756143
2040	0.180971492
2041	0.1809570762
2042	0.1809511342
2043	0.1809379893
2044	0.1809330614
2045	0.1809260904
2046	0.1809190122
2047	0.1809052396
2048	0.1808975233
2049	0.1808945427
2050	0.1808851937
2051	0.1808736239
2052	0.1808567195
2053	0.1808421465
2054	0.1808304004
2055	0.1808286421
2056	0.1808103709
2057	0.180801269
2058	0.1807855742
2059	0.1807772141
2060	0.1807725862
2061	0.1807561032
2062	0.1807384988
2063	0.1807248692
2064	0.1807230301
2065	0.180705649
2066	0.1806961539
2067	0.1806818005
2068	0.1806800775
2069	0.1806728509
2070	0.18066116
2071	0.1806522385
2072	0.1806432822
2073	0.1806362328
2074	0.1806265993
2075	0.1806199079
2076	0.1806152295
2077	0.1806106709
2078	0.1806089694
2079	0.1805985077
2080	0.1805923313
2081	0.1805833848
2082	0.1805747569
2083	0.1805590099
2084	0.1805542378
2085	0.1805482688
2086	0.1805399158
2087	0.1805329773
2088	0.1805217139
2089	0.1805145795
2090	0.1805087377
2091	0.1805060893
2092	0.180498285
2093	0.1804843503
2094	0.1804801399
2095	0.1804768713
2096	0.1804728912
2097	0.1804608884
2098	0.1804475338
2099	0.1804455113
2100	0.1804378928
2101	0.1804311109
2102	0.1804294688
2103	0.1804232903
2104	0.1804117197
2105	0.1804067486
2106	0.1803933005
2107	0.1803833731
2108	0.1803807201
2109	0.1803788686
2110	0.1803754075
2111	0.1803737923
2112	0.1803651064
2113	0.180362472
2114	0.1803572798
2115	0.1803430961
2116	0.1803411199
2117	0.1803316372
2118	0.1803246694
2119	0.1803108309
2120	0.1802984568
2121	0.1802846871
2122	0.1802634835
2123	0.1802513599
2124	0.1802485718
2125	0.1802385351
2126	0.1802301659
2127	0.1802226338
2128	0.1802156891
2129	0.1802062807
2130	0.1801956734
2131	0.1801852412
2132	0.180176276
2133	0.1801682238
2134	0.1801629745
2135	0.1801534164
2136	0.1801518196
2137	0.1801445432
2138	0.1801301807
2139	0.1801200169
2140	0.1801169671
2141	0.1801061315
2142	0.1800904952
2143	0.1800788596
2144	0.1800736426
2145	0.1800716992
2146	0.1800564034
2147	0.1800491034
2148	0.1800456511
2149	0.1800318546
2150	0.180021802
2151	0.1800076125
2152	0.1799951973
2153	0.1799876129
2154	0.1799833305
2155	0.1799746566
2156	0.1799730551
2157	0.1799707672
2158	0.1799640134
2159	0.1799583414
2160	0.1799494877
2161	0.1799402831
2162	0.1799301909
2163	0.1799213302
2164	0.1799088965
2165	0.1798872399
2166	0.1798707278
2167	0.1798656183
2168	0.179858224
2169	0.1798546524
2170	0.1798481804
2171	0.1798359608
2172	0.1798295658
2173	0.1798226341
2174	0.1798180965
2175	0.1798103737
2176	0.1798021466
2177	0.1797933896
2178	0.1797796794
2179	0.1797646704
2180	0.1797580463
2181	0.1797472868
2182	0.1797429873
2183	0.179735773
2184	0.1797228504
2185	0.1797172107
2186	0.1797153185
2187	0.1797100447
2188	0.1797029689
2189	0.1796944379
2190	0.1796911678
2191	0.1796798796
2192	0.1796641083
2193	0.1796538533
2194	0.1796461373
2195	0.1796372037
2196	0.1796320829
2197	0.1796255351
2198	0.1796168078
2199	0.1796033436
2200	0.1795823657
2201	0.1795690034
2202	0.1795598177
2203	0.1795564167
2204	0.1795503828
2205	0.1795376632
2206	0.1795317818
2207	0.1795256175
2208	0.1795146654
2209	0.1795130186
2210	0.1795115155
2211	0.1795058634
2212	0.1794994092
2213	0.1794965091
2214	0.1794911256
2215	0.179472515
2216	0.1794637916
2217	0.1794508173
2218	0.1794455969
2219	0.1794274683
2220	0.1794198681
2221	0.1794119375
2222	0.1794018495
2223	0.1793872735
2224	0.1793741433
2225	0.1793725971
2226	0.1793631299
2227	0.1793534107
2228	0.1793518536
2229	0.1793456153
2230	0.1793419911
2231	0.179338135
2232	0.1793327993
2233	0.1793213855
2234	0.17931989
2235	0.1793144276
2236	0.1793033934
2237	0.1792999892
2238	0.1792896315
2239	0.1792848205
2240	0.1792788804
2241	0.1792699914
2242	0.1792606685
2243	0.1792468475
2244	0.1792373668
2245	0.179226819
2246	0.1792210486
2247	0.1792180885
2248	0.1792038433
2249	0.1792013586
2250	0.1791975785
2251	0.179183764
2252	0.1791754622
2253	0.179162577
2254	0.1791610832
2255	0.1791514366
2256	0.1791496144
2257	0.1791325086
2258	0.1791253238
2259	0.1791124555
2260	0.1791098937
2261	0.1790984182
2262	0.1790912901
2263	0.1790777012
2264	0.179068841
2265	0.1790513987
2266	0.1790498897
2267	0.1790398493
2268	0.1790363274
2269	0.1790162064
2270	0.1790091624
2271	0.1789999504
2272	0.1789894866
2273	0.1789754742
2274	0.1789635188
2275	0.1789559787
2276	0.1789504084
2277	0.1789397344
2278	0.1789289972
2279	0.1789152786
2280	0.178910439
2281	0.1789081241
2282	0.1789058571
2283	0.1788960078
2284	0.1788935041
2285	0.1788920648
2286	0.1788879049
2287	0.1788822882
2288	0.178864954
2289	0.1788522586
2290	0.1788331606
2291	0.1788138623
2292	0.1788098264
2293	0.1788010584
2294	0.1787910518
2295	0.1787773451
2296	0.1787681406
2297	0.178757474
2298	0.1787493353
2299	0.1787375768
2300	0.1787248201
2301	0.1787139775
2302	0.1787083387
2303	0.1787004443
2304	0.1786914582
2305	0.1786893366
2306	0.1786879539
2307	0.1786841484
2308	0.1786791394
2309	0.1786729373
2310	0.1786642438
2311	0.1786456732
2312	0.1786329378
2313	0.178621075
2314	0.1786111704
2315	0.1785983355
2316	0.1785874835
2317	0.1785832852
2318	0.1785723871
2319	0.1785586198
2320	0.1785503178
2321	0.17854251
2322	0.1785283311
2323	0.1785191103
2324	0.178514576
2325	0.1785132443
2326	0.1785043156
2327	0.1784986744
2328	0.1784870095
2329	0.1784700397
2330	0.1784577545
2331	0.1784527986
2332	0.1784389884
2333	0.178433653
2334	0.178426322
2335	0.1784220286
2336	0.1784205877
2337	0.1784077802
2338	0.1783994692
2339	0.1783938458
2340	0.1783807143
2341	0.1783709097
2342	0.1783644636
2343	0.178357419
2344	0.178350776
2345	0.178333354
2346	0.1783209996
2347	0.1783130656
2348	0.1783021461
2349	0.1783003846
2350	0.1782918634
2351	0.1782873175
2352	0.1782849111
2353	0.178282563
2354	0.1782721442
2355	0.1782681761
2356	0.1782667678
2357	0.1782627998
2358	0.1782571138
2359	0.1782497495
2360	0.1782413052
2361	0.1782391752
2362	0.1782333498
2363	0.1782279236
2364	0.1782242775
2365	0.1782177186
2366	0.1782098775
2367	0.1782066188
2368	0.1781984184
2369	0.1781826917
2370	0.17817683
2371	0.1781629432
2372	0.1781501274
2373	0.1781403817
2374	0.178128676
2375	0.1781174322
2376	0.1781128232
2377	0.1781014632
2378	0.1780891308
2379	0.1780835356
2380	0.1780727267
2381	0.1780486439
2382	0.1780472786
2383	0.1780431145
2384	0.1780329163
2385	0.1780255672
2386	0.1780132151
2387	0.1780048504
2388	0.1779991683
2389	0.177981523
2390	0.1779695257
2391	0.1779575307
2392	0.1779462833
2393	0.1779399664
2394	0.1779354521
2395	0.1779293003
2396	0.1779110559
2397	0.1779059256
2398	0.1778947174
2399	0.1778878889
2400	0.1778695431
2401	0.1778625914
2402	0.1778495294
2403	0.1778474609
2404	0.1778451
2405	0.1778413984
2406	0.1778354099
2407	0.1778298751
2408	0.1778221742
2409	0.1778176662
2410	0.1778041394
2411	0.177790782
2412	0.1777895823
2413	0.1777799455
2414	0.1777621922
2415	0.1777602029
2416	0.1777540777
2417	0.1777370031
2418	0.1777263053
2419	0.1777207853
2420	0.177709508
2421	0.1776984271
2422	0.1776904915
2423	0.1776798589
2424	0.1776636885
2425	0.1776562528
2426	0.1776549426
2427	0.1776456832
2428	0.1776382787
2429	0.1776370568
2430	0.1776353017
2431	0.1776213779
2432	0.1776161386
2433	0.177606804
2434	0.1776020613
2435	0.177593669
2436	0.1775870836
2437	0.1775770268
2438	0.177569804
2439	0.1775580463
2440	0.177556716
2441	0.1775438653
2442	0.177536958
2443	0.1775322289
2444	0.1775303308
2445	0.1775213587
2446	0.1775159609
2447	0.17751391
2448	0.1775099377
2449	0.1775015233
2450	0.1774953792
2451	0.1774878437
2452	0.1774780045
2453	0.1774739472
2454	0.1774700632
2455	0.1774619644
2456	0.1774510036
2457	0.1774418234
2458	0.1774352157
2459	0.1774315975
2460	0.1774180046
2461	0.1774132496
2462	0.1774016995
2463	0.1774003169
2464	0.1773882409
2465	0.1773761661
2466	0.1773609508
2467	0.177353126
2468	0.177351766
2469	0.1773426408
2470	0.1773298702
2471	0.1773175276
2472	0.1773093437
2473	0.1772999322
2474	0.1772899948
2475	0.1772791557
2476	0.1772664778
2477	0.1772598738
2478	0.1772503475
2479	0.1772478872
2480	0.1772444763
2481	0.1772400848
2482	0.1772261664
2483	0.1772205706
2484	0.1772080853
2485	0.1771995225
2486	0.1771973373
2487	0.1771883123
2488	0.177185611
2489	0.1771790886
2490	0.1771706888
2491	0.1771569001
2492	0.1771557008
2493	0.1771533716
2494	0.1771410865
2495	0.1771348182
2496	0.1771339386
2497	0.1771259931
2498	0.1771091189
2499	0.1771028319
2500	0.1770880697
2501	0.1770793083
2502	0.1770674011
2503	0.1770601018
2504	0.1770535225
2505	0.1770427216
2506	0.1770294824
2507	0.1770264757
2508	0.1770246191
2509	0.1770120494
2510	0.1770043627
2511	0.1769952168
2512	0.1769913343
2513	0.1769895268
2514	0.1769824874
2515	0.1769734171
2516	0.1769598804
2517	0.1769535678
2518	0.1769426212
2519	0.176930861
2520	0.1769213483
2521	0.176919567
2522	0.1769160825
2523	0.1769053558
2524	0.1769007488
2525	0.1768909604
2526	0.1768788201
2527	0.1768730806
2528	0.1768678283
2529	0.1768632317
2530	0.1768557225
2531	0.1768491525
2532	0.1768445386
2533	0.1768431934
2534	0.1768368023
2535	0.1768316383
2536	0.1768232784
2537	0.1768190595
2538	0.1768156621
2539	0.176814248
2540	0.176801361
2541	0.1767916635
2542	0.1767798323
2543	0.1767736081
2544	0.1767716876
2545	0.1767680268
2546	0.1767668501
2547	0.1767620364
2548	0.1767490764
2549	0.1767386494
2550	0.1767292347
2551	0.1767188868
2552	0.1767140013
2553	0.1767073358
2554	0.1766945345
2555	0.1766757162
2556	0.1766744861
2557	0.1766596995
2558	0.176656402
2559	0.1766481829
2560	0.1766413776
2561	0.1766304628
2562	0.1766195522
2563	0.1766120327
2564	0.176604099
2565	0.1765966681
2566	0.1765924807
2567	0.1765912917
2568	0.1765816325
2569	0.176570385
2570	0.1765674324
2571	0.1765637125
2572	0.1765534485
2573	0.1765388868
2574	0.1765289358
2575	0.1765203566
2576	0.1765075281
2577	0.1764988191
2578	0.1764976728
2579	0.1764891878
2580	0.1764818075
2581	0.1764760209
2582	0.176471624
2583	0.176466048
2584	0.17645835
2585	0.1764462185
2586	0.1764424047
2587	0.1764303397
2588	0.1764291438
2589	0.1764217926
2590	0.1764095191
2591	0.1764078446
2592	0.1764009149
2593	0.1763959913
2594	0.1763875788
2595	0.1763835525
2596	0.1763759819
2597	0.1763682443
2598	0.1763614215
2599	0.1763532256
2600	0.1763460067
2601	0.1763390998
2602	0.1763347107
2603	0.1763244568
2604	0.1763138012
2605	0.1763025113
2606	0.1762931601
2607	0.1762781016
2608	0.1762745438
2609	0.1762667222
2610	0.1762653933
2611	0.1762572631
2612	0.1762502118
2613	0.1762438351
2614	0.1762379584
2615	0.1762161166
2616	0.1762099595
2617	0.1762026154
2618	0.1761928651
2619	0.1761840466
2620	0.1761791606
2621	0.1761705962
2622	0.1761627319
2623	0.1761578977
2624	0.1761517739
2625	0.1761443202
2626	0.176141696
2627	0.1761329053
2628	0.1761255667
2629	0.1761154598
2630	0.1761104234
2631	0.1761008627
2632	0.1760921709
2633	0.176087966
2634	0.1760845677
2635	0.1760717072
2636	0.1760702324
2637	0.1760646413
2638	0.1760510618
2639	0.1760411895
2640	0.1760358074
2641	0.1760279818
2642	0.1760237528
2643	0.1760226487
2644	0.1760164267
2645	0.1760154972
2646	0.1760099516
2647	0.1760036714
2648	0.1759914995
2649	0.1759876525
2650	0.1759766095
2651	0.1759705559
2652	0.1759659286
2653	0.1759596275
2654	0.1759536941
2655	0.1759486473
2656	0.1759475233
2657	0.1759413669
2658	0.1759368793
2659	0.1759295492
2660	0.1759210503
2661	0.1759186595
2662	0.1759122685
2663	0.1759108216
2664	0.175908112
2665	0.1759055406
2666	0.1759044818
2667	0.175889149
2668	0.1758871485
2669	0.1758791545
2670	0.1758749538
2671	0.1758717354
2672	0.1758706708
2673	0.1758616814
2674	0.175852049
2675	0.1758440217
2676	0.1758374281
2677	0.1758298491
2678	0.1758282789
2679	0.175822533
2680	0.1758157631
2681	0.1758113161
2682	0.1758095393
2683	0.1757950434
2684	0.1757937277
2685	0.1757854728
2686	0.1757816712
2687	0.1757679862
2688	0.1757619156
2689	0.1757517903
2690	0.1757463634
2691	0.1757385905
2692	0.1757282796
2693	0.1757220441
2694	0.1757133119
2695	0.1757054824
2696	0.1756965173
2697	0.1756790542
2698	0.1756723446
2699	0.1756637841
2700	0.1756573352
2701	0.1756521113
2702	0.175644601
2703	0.1756434707
2704	0.1756342869
2705	0.1756317999
2706	0.1756241735
2707	0.1756187477
2708	0.1756064288
2709	0.1755971031
2710	0.1755898692
2711	0.1755865757
2712	0.1755748719
2713	0.1755674987
2714	0.1755615063
2715	0.1755597784
2716	0.1755535254
2717	0.175547656
2718	0.1755432373
2719	0.1755323104
2720	0.1755295234
2721	0.1755275708
2722	0.1755239482
2723	0.1755226093
2724	0.175517612
2725	0.175513511
2726	0.1755047258
2727	0.1755017693
2728	0.1754990522
2729	0.1754885583
2730	0.1754767986
2731	0.1754723913
2732	0.175469229
2733	0.1754667506
2734	0.1754622511
2735	0.1754517222
2736	0.1754468811
2737	0.1754340235
2738	0.1754216489
2739	0.1754154835
2740	0.1753977988
2741	0.1753911938
2742	0.1753867016
2743	0.17537932
2744	0.1753776853
2745	0.1753734688
2746	0.175363636
2747	0.1753575948
2748	0.1753565751
2749	0.1753457539
2750	0.1753447419
2751	0.1753396724
2752	0.1753332247
2753	0.1753253146
2754	0.1753136709
2755	0.1753057043
2756	0.1752977243
2757	0.175294009
2758	0.1752924767
2759	0.1752887469
2760	0.1752858273
2761	0.1752745942
2762	0.1752649424
2763	0.1752603525
2764	0.1752556831
2765	0.1752482471
2766	0.1752467385
2767	0.1752392587
2768	0.1752341739
2769	0.1752267891
2770	0.1752179039
2771	0.175213951
2772	0.1752113921
2773	0.1752083597
2774	0.175197262
2775	0.1751895204
2776	0.1751812867
2777	0.1751800744
2778	0.1751735626
2779	0.1751693347
2780	0.1751682543
2781	0.1751598445
2782	0.1751524574
2783	0.1751450909
2784	0.1751380704
2785	0.1751323707
2786	0.1751259396
2787	0.1751245864
2788	0.1751108728
2789	0.1751097633
2790	0.1751042114
2791	0.1750988929
2792	0.1750965511
2793	0.1750860621
2794	0.175077762
2795	0.1750690088
2796	0.1750604391
2797	0.1750475756
2798	0.1750391733
2799	0.1750303217
2800	0.1750226511
2801	0.175019759
2802	0.1750139776
2803	0.1750130366
2804	0.1750062853
2805	0.1749984269
2806	0.1749918596
2807	0.1749788159
2808	0.1749663599
2809	0.1749540361
2810	0.1749473061
2811	0.1749388387
2812	0.1749352679
2813	0.1749313317
2814	0.174923321
2815	0.1749161928
2816	0.174913897
2817	0.1749107542
2818	0.1749068554
2819	0.1749032192
2820	0.1748993913
2821	0.1748855627
2822	0.1748826372
2823	0.1748756517
2824	0.1748693771
2825	0.1748613615
2826	0.1748603114
2827	0.1748582718
2828	0.1748456121
2829	0.1748375053
2830	0.1748319569
2831	0.174829816
2832	0.1748289208
2833	0.174817561
2834	0.1748165589
2835	0.1748127387
2836	0.1748069651
2837	0.1747994366
2838	0.1747920498
2839	0.1747860485
2840	0.1747782041
2841	0.1747700597
2842	0.1747633895
2843	0.1747575081
2844	0.174751826
2845	0.1747511221
2846	0.1747381874
2847	0.1747305593
2848	0.1747234844
2849	0.1747140136
2850	0.174712491
2851	0.1747060704
2852	0.1746980546
2853	0.1746948891
2854	0.1746937437
2855	0.1746865374
2856	0.1746805228
2857	0.1746754975
2858	0.1746728944
2859	0.1746658944
2860	0.174661903
2861	0.1746562557
2862	0.1746544103
2863	0.1746401904
2864	0.1746331089
2865	0.1746259029
2866	0.1746225362
2867	0.1746188848
2868	0.1746117178
2869	0.174604588
2870	0.174603306
2871	0.1745961818
2872	0.1745910978
2873	0.1745822982
2874	0.1745787149
2875	0.1745651496
2876	0.1745598727
2877	0.1745542292
2878	0.1745447668
2879	0.1745382107
2880	0.1745296881
2881	0.1745245256
2882	0.1745096308
2883	0.1744952318
2884	0.17449331
2885	0.1744850472
2886	0.1744747765
2887	0.1744707651
2888	0.1744632475
2889	0.1744567942
2890	0.1744507513
2891	0.1744479308
2892	0.174439945
2893	0.1744254639
2894	0.17442221
2895	0.1744183119
2896	0.174416809
2897	0.1744046358
2898	0.1743967462
2899	0.1743930219
2900	0.1743923408
2901	0.174389731
2902	0.174380566
2903	0.1743706391
2904	0.1743616974
2905	0.1743550937
2906	0.1743367003
2907	0.1743296886
2908	0.1743285649
2909	0.1743240175
2910	0.1743190305
2911	0.1743150179
2912	0.1743135804
2913	0.1743010425
2914	0.1742912403
2915	0.1742855661
2916	0.174284656
2917	0.1742827346
2918	0.174274516
2919	0.1742681383
2920	0.1742610969
2921	0.174256082
2922	0.1742464676
2923	0.1742451085
2924	0.174235692
2925	0.174228372
2926	0.1742273899
2927	0.1742170369
